geneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TE3G21510,741.7199795,-0.48854204,0.090545504,-5.395541653,6.83E-08,1.64E-07
TE3G27940,135.7683103,1.198331958,0.222164303,5.393899656,6.89E-08,1.65E-07
TE3G07050,846.367528,-0.466938911,0.086641903,-5.389296568,7.07E-08,1.69E-07
TE1G05780,27.44488863,-2.636138268,0.489759217,-5.382518958,7.35E-08,1.76E-07
TE2G21540,57.97740538,1.786278947,0.33186777,5.382502037,7.35E-08,1.76E-07
TE1G28890,44.54827644,1.993034013,0.370364792,5.381272888,7.40E-08,1.77E-07
TE3G17870,3318.938009,-0.362020083,0.067302416,-5.379005729,7.49E-08,1.79E-07
TE4G21390,147.8306575,-1.008132813,0.187454785,-5.378005219,7.53E-08,1.80E-07
TE2G21080,33.6863898,-2.279879021,0.424364997,-5.372448329,7.77E-08,1.86E-07
TE3G25850,485.4912159,0.670884995,0.124877336,5.372351897,7.77E-08,1.86E-07
TE4G04490,33.86043694,2.291276831,0.42653807,5.371799124,7.80E-08,1.87E-07
TE2G37560,371.5041323,0.72154143,0.134324442,5.371631702,7.80E-08,1.87E-07
TE3G24670,109.0286293,1.169795664,0.217819872,5.370472642,7.85E-08,1.88E-07
TE2G20120,69.38631196,1.480949644,0.275772181,5.370192298,7.87E-08,1.88E-07
TE3G27650,214.5402783,-1.255499983,0.234086757,-5.36339604,8.17E-08,1.95E-07
TE1G00070,12.20702188,7.058269543,1.316384768,5.36185902,8.24E-08,1.97E-07
TE4G14900,3174.477318,-0.313747239,0.058515539,-5.361776442,8.24E-08,1.97E-07
TE4G36840,84.40116353,1.322280255,0.246652584,5.360901689,8.28E-08,1.98E-07
TE2G06890,67.84056484,-1.48593257,0.277190047,-5.360699585,8.29E-08,1.98E-07
TE1G19250,1712.132202,0.364091076,0.067921414,5.360475525,8.30E-08,1.98E-07
TE4G29180,248.2740575,0.845516834,0.157786024,5.35862944,8.39E-08,2.00E-07
TE4G09260,89.56913875,-1.32068608,0.246774233,-5.351798952,8.71E-08,2.08E-07
TE2G05050,67.10296264,-1.514447309,0.283067132,-5.350134787,8.79E-08,2.10E-07
TE3G24780,511.5452211,0.573147596,0.107132404,5.349899538,8.80E-08,2.10E-07
TE4G30540,597.7409225,0.56622213,0.105881506,5.347696237,8.91E-08,2.13E-07
TE3G01430,52.02648907,-1.885074073,0.352564037,-5.346756551,8.95E-08,2.14E-07
TE4G20310,21.40516907,3.17263002,0.593444376,5.346128719,8.99E-08,2.14E-07
TE1G08600,2133.720065,-0.433546021,0.081148272,-5.342640187,9.16E-08,2.18E-07
TE2G04730,521.3909616,0.588997072,0.110256111,5.342080988,9.19E-08,2.19E-07
TE1G33540,134.8964736,-1.064111972,0.199210155,-5.341655244,9.21E-08,2.20E-07
TE1G26080,106.5584834,-1.19842835,0.224455351,-5.3392728,9.33E-08,2.22E-07
TE3G31540,12.03154994,-7.056374942,1.321656937,-5.33903674,9.34E-08,2.23E-07
TE1G12360,151.5600264,-1.006461286,0.188513643,-5.338930765,9.35E-08,2.23E-07
TE1G19620,894.3498627,-0.561870157,0.105245334,-5.33867047,9.36E-08,2.23E-07
TE2G21870,31.3133306,2.288907984,0.428776287,5.338233598,9.39E-08,2.24E-07
TE2G14940,174.6924467,-1.190873253,0.223101823,-5.337801534,9.41E-08,2.24E-07
TE3G15150,125.940125,-1.194307802,0.223773279,-5.337133226,9.44E-08,2.25E-07
TE3G06460,346.0022878,-0.688910095,0.12909539,-5.336442261,9.48E-08,2.26E-07
TE2G15340,1631.776615,-0.419356728,0.078605238,-5.33497181,9.56E-08,2.27E-07
TE1G46290,38.15094598,2.201733222,0.412699742,5.334951772,9.56E-08,2.27E-07
TE3G29380,18.05033529,4.078846277,0.764794278,5.333259406,9.65E-08,2.30E-07
TE1G26240,32.95011172,-2.389103771,0.448330615,-5.32888831,9.88E-08,2.35E-07
TE2G30450,109.9090107,1.178667449,0.221299655,5.32611516,1.00E-07,2.39E-07
TE1G30180,200.9556913,-0.877006242,0.164675301,-5.325669591,1.01E-07,2.39E-07
TE2G33980,404.6775558,-0.619792723,0.116392046,-5.325043612,1.01E-07,2.40E-07
TE3G19170,59.72907548,-1.565382638,0.294071213,-5.323141361,1.02E-07,2.42E-07
TE2G24120,4208.843592,0.317980849,0.05975876,5.321075093,1.03E-07,2.45E-07
TE1G42360,55.43418084,-1.907496755,0.358479965,-5.32106935,1.03E-07,2.45E-07
TE2G17300,41.32475957,-1.941109294,0.364836685,-5.320488241,1.03E-07,2.46E-07
TE2G31590,4113.660275,0.420123581,0.079073475,5.313078517,1.08E-07,2.56E-07
TE1G10980,98.74875995,1.222329656,0.230186032,5.310181713,1.10E-07,2.60E-07
TE2G24480,22.85806137,3.032405402,0.571361277,5.307334476,1.11E-07,2.64E-07
TE4G31500,1213.730425,-0.463907897,0.087460908,-5.304174273,1.13E-07,2.69E-07
TE1G16260,35.46828346,2.239062569,0.422250974,5.302681828,1.14E-07,2.71E-07
TE2G08680,282.4111651,-0.739028467,0.139391259,-5.301827912,1.15E-07,2.72E-07
TE3G07350,22.12228706,3.202560007,0.604090275,5.301459304,1.15E-07,2.73E-07
TE4G15150,941.967769,-0.474058681,0.089497257,-5.296907363,1.18E-07,2.79E-07
TE2G02700,82.9788998,-1.325206574,0.25028736,-5.294740314,1.19E-07,2.83E-07
TE2G17480,258.6617757,0.762233002,0.143962615,5.294659329,1.19E-07,2.83E-07
TE1G32030,43.91299157,1.979457263,0.373926187,5.293711249,1.20E-07,2.84E-07
TE1G21810,1502.777179,-0.400587704,0.075672392,-5.293710061,1.20E-07,2.84E-07
TE4G32350,19.9473351,3.441163163,0.650330912,5.291403346,1.21E-07,2.88E-07
TE3G07670,83.38183916,1.4003154,0.264719101,5.289816247,1.22E-07,2.90E-07
TE4G13770,217.4496328,0.864855386,0.163526941,5.288763922,1.23E-07,2.92E-07
TE1G14180,54.21447598,1.737230702,0.328501999,5.288341338,1.23E-07,2.92E-07
TE2G03100,27.20645824,-2.497492294,0.472793685,-5.282414661,1.27E-07,3.02E-07
TE3G16490,701.1044144,0.490549342,0.092890372,5.280949273,1.29E-07,3.04E-07
TE1G38450,18.43922316,-3.722531,0.704908237,-5.280873177,1.29E-07,3.04E-07
TE2G37280,177.2795442,-0.979222523,0.185447942,-5.280309471,1.29E-07,3.05E-07
TE3G11980,689.094352,0.631510447,0.119619057,5.279346472,1.30E-07,3.07E-07
TE3G11820,2320.668701,-0.422131622,0.080040685,-5.273963118,1.34E-07,3.16E-07
TE3G11720,40.98040995,2.107052927,0.39977024,5.270659784,1.36E-07,3.22E-07
TE1G09250,292.1630062,0.760392975,0.144304925,5.269348729,1.37E-07,3.24E-07
TE4G22370,330.8458693,-0.680369311,0.129155815,-5.267817888,1.38E-07,3.27E-07
TE4G35280,43.49691825,-2.12475641,0.403409037,-5.267002515,1.39E-07,3.28E-07
TE2G32960,1207.318648,-0.421800312,0.080093999,-5.266316056,1.39E-07,3.29E-07
TE4G11510,2662.567577,0.365118436,0.069358082,5.264252179,1.41E-07,3.33E-07
TE1G29560,188.3600314,-0.886367131,0.168471808,-5.261219329,1.43E-07,3.38E-07
TE1G35980,30.16477947,2.511244693,0.477818424,5.255646425,1.48E-07,3.49E-07
TE1G38760,135.0187353,1.173377445,0.223288211,5.254990587,1.48E-07,3.50E-07
TE3G21610,1986.399808,1.022986499,0.194681403,5.254669863,1.48E-07,3.50E-07
TE2G27350,29.71382484,-2.447758431,0.466066292,-5.251953369,1.50E-07,3.55E-07
TE2G15150,350.242617,0.87388749,0.166450912,5.250121384,1.52E-07,3.59E-07
TE1G36860,4885.240148,-0.293462857,0.055914255,-5.248444356,1.53E-07,3.62E-07
TE1G20100,16.33348936,4.575198345,0.871774261,5.248145709,1.54E-07,3.63E-07
TE1G09940,27.9965112,2.45821489,0.468420464,5.247881074,1.54E-07,3.63E-07
TE4G12730,28.88082317,2.630820373,0.501522956,5.245662916,1.56E-07,3.67E-07
TE4G10700,350.5695607,-0.657160093,0.125288207,-5.245187128,1.56E-07,3.68E-07
TE1G41520,92.9214985,1.307165951,0.249230961,5.244797609,1.56E-07,3.69E-07
TE1G05470,4309.283632,-0.296332448,0.056511399,-5.24376419,1.57E-07,3.71E-07
TE3G02510,94.16013551,-1.318267478,0.251449724,-5.242668225,1.58E-07,3.73E-07
TE1G01260,22.33867385,2.987245701,0.569812578,5.242505722,1.58E-07,3.73E-07
TE1G10580,97.50355518,1.203677165,0.229698315,5.240252473,1.60E-07,3.78E-07
TE4G11490,556.9562079,0.535457368,0.102280761,5.235171934,1.65E-07,3.88E-07
TE3G36490,20.16030962,3.188653332,0.609118175,5.234868151,1.65E-07,3.89E-07
TE2G40910,8792.567863,-0.266791709,0.050992446,-5.231984894,1.68E-07,3.95E-07
TE4G07120,478.3372456,0.61205988,0.116994897,5.231509213,1.68E-07,3.96E-07
TE4G10950,79.19270688,1.33417229,0.2552042,5.227861817,1.71E-07,4.04E-07
TE1G45720,1160.998286,-0.512716254,0.098097743,-5.226585618,1.73E-07,4.07E-07
TE3G01010,18.57342381,-3.367457091,0.644384968,-5.225846748,1.73E-07,4.08E-07
TE3G10290,531.828299,0.571340665,0.109330934,5.225791512,1.73E-07,4.08E-07
TE4G02690,597.7805349,0.551565487,0.105619506,5.222193413,1.77E-07,4.16E-07
TE1G35850,4461.300969,0.334454003,0.064046431,5.222055248,1.77E-07,4.16E-07
TE4G29610,1006.335355,0.454787051,0.087120374,5.220214621,1.79E-07,4.20E-07
TE2G27990,51.42479975,-1.814687156,0.34774015,-5.218514902,1.80E-07,4.24E-07
TE2G36950,108.3995964,1.404009854,0.269165325,5.216161682,1.83E-07,4.30E-07
TE1G43460,18.19856077,6.660213665,1.276911119,5.215878822,1.83E-07,4.30E-07
TE4G16160,73.33992552,-1.466908347,0.281300943,-5.214729571,1.84E-07,4.33E-07
TE1G43880,34.94497988,2.463970562,0.472557079,5.214122632,1.85E-07,4.34E-07
TE1G22070,1241.629683,-0.423167002,0.081193546,-5.211830503,1.87E-07,4.39E-07
TE4G18420,57.11955534,-1.547460012,0.296949932,-5.211181563,1.88E-07,4.41E-07
TE4G01630,3782.577702,-0.294724073,0.056564239,-5.210431106,1.88E-07,4.43E-07
TE1G04690,662.59259,0.507459447,0.097442852,5.207764736,1.91E-07,4.49E-07
TE2G11260,393.3687097,0.671740345,0.12899728,5.207399273,1.92E-07,4.50E-07
TE2G42770,51.33398562,1.758385999,0.33810229,5.200751526,1.98E-07,4.66E-07
TE4G19300,144.3928632,1.173557412,0.225746899,5.198553846,2.01E-07,4.71E-07
TE4G11750,383.229929,-0.666915537,0.128310747,-5.197659235,2.02E-07,4.74E-07
TE2G42330,51.90575855,-1.776312767,0.341958023,-5.194534562,2.05E-07,4.82E-07
TE1G50130,88.52453177,1.268475276,0.244271362,5.192893935,2.07E-07,4.86E-07
TE3G07500,575.4201329,0.557131476,0.107293835,5.192576775,2.07E-07,4.87E-07
TE2G13450,38.36541791,2.215967866,0.426980458,5.189857816,2.10E-07,4.94E-07
TE3G35920,167.6104526,-0.968213684,0.186690232,-5.186204286,2.15E-07,5.03E-07
TE1G52590,16.69443834,-3.996288011,0.771056978,-5.18286991,2.18E-07,5.12E-07
TE4G24860,243.2095382,-0.796995148,0.153830975,-5.180979618,2.21E-07,5.17E-07
TE4G15480,113.4403567,-1.140930665,0.220236196,-5.180486608,2.21E-07,5.19E-07
TE4G10380,1658.328456,0.39633979,0.076524726,5.179238303,2.23E-07,5.22E-07
TE1G51670,2103.34651,0.383005681,0.073961238,5.178464964,2.24E-07,5.24E-07
TE2G24990,22.14776162,3.11158539,0.601369112,5.174168951,2.29E-07,5.36E-07
TE4G07460,161.7404312,-1.002421607,0.193767742,-5.1733152,2.30E-07,5.39E-07
TE2G22780,114.8439881,1.124204617,0.217448402,5.169983341,2.34E-07,5.48E-07
TE1G25820,155.9645597,-0.944234213,0.182731682,-5.167326223,2.37E-07,5.56E-07
TE2G02410,60.75624494,-1.611710399,0.311914442,-5.167155416,2.38E-07,5.56E-07
TE4G13580,666.2116029,0.519011909,0.100519354,5.163303278,2.43E-07,5.68E-07
TE1G11220,97.57625873,6.640460286,1.286420668,5.161966416,2.44E-07,5.72E-07
TE3G19310,69.6189402,-1.601016486,0.310172864,-5.161691019,2.45E-07,5.73E-07
TE1G33260,462.5254715,0.562903592,0.109101483,5.15944948,2.48E-07,5.79E-07
TE4G27010,875.2001152,0.517342924,0.100293715,5.158278616,2.49E-07,5.83E-07
TE1G50020,514.7995988,-0.579498479,0.11235566,-5.157715035,2.50E-07,5.85E-07
TE2G18190,143.7385651,0.989520044,0.191878221,5.157021154,2.51E-07,5.87E-07
TE2G11550,132.1900328,-1.116463953,0.216503291,-5.156799004,2.51E-07,5.87E-07
TE1G46620,104.3094074,1.283122755,0.248837382,5.156471054,2.52E-07,5.88E-07
TE3G25300,2202.726269,-0.395080359,0.076637323,-5.155195158,2.53E-07,5.92E-07
TE2G37250,483.4226013,-0.58050589,0.112639383,-5.153667149,2.55E-07,5.97E-07
TE1G09290,307.2135876,-0.736489829,0.142930627,-5.152778267,2.57E-07,5.99E-07
TE1G52120,446.983782,-0.590572607,0.114613571,-5.152728442,2.57E-07,6.00E-07
TE2G01080,50.16665332,-1.718848695,0.333634457,-5.151892018,2.58E-07,6.02E-07
TE2G37920,5742.448273,-0.316265896,0.061388401,-5.1518836,2.58E-07,6.02E-07
TE3G06650,10.53850771,6.843598672,1.328815033,5.150151454,2.60E-07,6.07E-07
TE3G00780,76.4911002,-1.47833489,0.287094758,-5.149292522,2.61E-07,6.10E-07
TE3G15410,1175.648123,0.423979275,0.082354454,5.148225175,2.63E-07,6.14E-07
TE4G28380,105.1059883,1.127228131,0.218965417,5.147973352,2.63E-07,6.14E-07
TE2G34280,43.20669037,1.914957903,0.371986892,5.14791769,2.63E-07,6.14E-07
TE1G39930,952.8474975,0.438824703,0.085283712,5.145469084,2.67E-07,6.22E-07
TE1G50400,31.82469282,2.304490876,0.448108231,5.142710434,2.71E-07,6.31E-07
TE1G44400,1576.73089,-1.14143145,0.221960639,-5.142494872,2.71E-07,6.32E-07
TE1G38460,41.18703365,-2.057792924,0.400156079,-5.142475729,2.71E-07,6.32E-07
TE4G30570,786.0970912,0.45824877,0.089138418,5.140867222,2.73E-07,6.37E-07
TE1G04700,2489.128984,-0.440439806,0.085692514,-5.139769938,2.75E-07,6.41E-07
TE4G31320,95.54564573,1.191845742,0.232080995,5.135473261,2.81E-07,6.56E-07
TE2G10130,1347.281335,0.584565135,0.113890346,5.132701386,2.86E-07,6.65E-07
TE1G13410,105.0269567,-1.137104737,0.22156236,-5.132210804,2.86E-07,6.67E-07
TE2G39000,297.5482833,-0.713469999,0.139044246,-5.131244332,2.88E-07,6.70E-07
TE3G33310,428.5649028,-0.616690316,0.120203451,-5.130387782,2.89E-07,6.73E-07
TE4G10390,607.7323539,-0.519947835,0.101373594,-5.129026364,2.91E-07,6.78E-07
TE1G00080,22.87275037,2.743630649,0.534930496,5.128947909,2.91E-07,6.78E-07
TE3G11110,1871.288698,0.340276313,0.066403659,5.124360862,2.99E-07,6.95E-07
TE3G12050,2326.548336,-0.32060742,0.062593186,-5.122081807,3.02E-07,7.03E-07
TE4G06680,591.5739274,-0.551047852,0.107583077,-5.122068168,3.02E-07,7.03E-07
TE3G05370,3791.303291,0.319130552,0.062317839,5.121014419,3.04E-07,7.07E-07
TE4G32020,1531.060325,0.369254313,0.07211878,5.120085389,3.05E-07,7.10E-07
TE3G05390,83.00463137,1.315152451,0.257110755,5.115120324,3.14E-07,7.29E-07
TE3G31000,1162.575113,0.548135598,0.107232834,5.111639557,3.19E-07,7.42E-07
TE4G25740,932.2917614,0.474187556,0.092770691,5.111394056,3.20E-07,7.43E-07
TE2G13390,286.1543658,0.745285681,0.14583289,5.110545938,3.21E-07,7.46E-07
TE1G28950,1375.983917,0.389680085,0.076265901,5.109492964,3.23E-07,7.50E-07
TE2G04500,601.6930155,-0.514191916,0.100666529,-5.107873689,3.26E-07,7.57E-07
TE3G33610,61.86984523,-1.828011523,0.358172242,-5.103721924,3.33E-07,7.73E-07
TE2G14550,299.5017768,-0.701068526,0.137487125,-5.099157658,3.41E-07,7.92E-07
TE4G27300,2786.380009,0.311267971,0.061066163,5.097224994,3.45E-07,8.00E-07
TE3G02890,20.42807119,3.212275142,0.630246975,5.096851344,3.45E-07,8.01E-07
TE4G08520,66.16106381,1.508155601,0.295939283,5.096165626,3.47E-07,8.04E-07
TE2G21280,46.24234992,-1.741690798,0.341775301,-5.09601131,3.47E-07,8.05E-07
TE1G53430,286.9164556,0.821856781,0.161368265,5.093050867,3.52E-07,8.17E-07
TE1G01460,568.609493,-0.521284987,0.102377536,-5.091790733,3.55E-07,8.23E-07
TE3G33660,92.48185809,1.313039181,0.257960793,5.090072665,3.58E-07,8.30E-07
TE3G10270,393.4100126,-0.651923103,0.128182114,-5.085913165,3.66E-07,8.48E-07
TE1G44840,168.6612278,0.965542687,0.189941913,5.083357714,3.71E-07,8.59E-07
TE3G09470,22.32882737,2.777824956,0.546669242,5.081363177,3.75E-07,8.68E-07
TE4G36220,151.613801,1.293116024,0.254484372,5.081318015,3.75E-07,8.68E-07
TE4G01430,18.67613589,3.35195545,0.659940935,5.079174927,3.79E-07,8.78E-07
TE2G18480,162.184597,-0.943645615,0.185846451,-5.077555214,3.82E-07,8.86E-07
TE4G24660,37.21159868,-1.981440347,0.390248538,-5.077380574,3.83E-07,8.86E-07
TE2G25320,346.6289563,-0.635407434,0.125147413,-5.077271807,3.83E-07,8.87E-07
TE4G28710,1435.486523,-0.392613995,0.077329493,-5.077157255,3.83E-07,8.87E-07
TE3G21210,30.45707541,2.238956819,0.441006096,5.07692941,3.84E-07,8.88E-07
TE2G42690,1717.526124,0.366088942,0.072138492,5.074807258,3.88E-07,8.98E-07
TE2G05550,768.9634964,-0.57731345,0.113813119,-5.072468398,3.93E-07,9.09E-07
TE3G25900,555.3407266,-0.548855692,0.108221222,-5.071608704,3.94E-07,9.13E-07
TE2G18960,131.3064399,1.160060775,0.228758618,5.071112879,3.95E-07,9.15E-07
TE1G26880,928.2519164,0.455209599,0.089811841,5.068480906,4.01E-07,9.27E-07
TE1G34930,659.8871827,-0.493733334,0.097418812,-5.06815186,4.02E-07,9.29E-07
TE1G11520,347.7425816,0.675477667,0.133280024,5.068108838,4.02E-07,9.29E-07
TE1G21910,654.7938219,-0.546179693,0.107811608,-5.066056445,4.06E-07,9.39E-07
TE1G01590,32.45093899,-2.129252419,0.420445638,-5.064275205,4.10E-07,9.47E-07
TE1G05960,843.8442804,0.449419202,0.088794521,5.061339326,4.16E-07,9.62E-07
TE1G25360,1076.645438,0.411958752,0.081405225,5.060593525,4.18E-07,9.65E-07
TE3G35460,213.9603358,0.862024943,0.17034586,5.060439655,4.18E-07,9.66E-07
TE4G33890,197.4214466,-0.838949344,0.165886207,-5.05737853,4.25E-07,9.82E-07
TE2G19550,26.72337344,2.772303776,0.54822172,5.056902483,4.26E-07,9.84E-07
TE3G32650,23.79154783,2.626695083,0.51943615,5.056819941,4.26E-07,9.84E-07
TE1G18500,19.69453568,-3.17927844,0.628911288,-5.055209696,4.30E-07,9.92E-07
TE1G15150,52.46896521,1.696709008,0.335845676,5.052049584,4.37E-07,1.01E-06
TE2G20110,300.2726005,0.696926543,0.137955149,5.051834209,4.38E-07,1.01E-06
TE2G42680,748.04671,-0.463129954,0.091686483,-5.051234773,4.39E-07,1.01E-06
TE4G25680,3023.974107,-0.310246278,0.061430684,-5.050347084,4.41E-07,1.02E-06
TE2G21270,66.94289917,1.457466084,0.288627211,5.049648913,4.43E-07,1.02E-06
TE1G08800,85.66499633,1.274849529,0.252553984,5.047829815,4.47E-07,1.03E-06
TE1G11430,50.21245026,-1.652140608,0.327310725,-5.047621363,4.47E-07,1.03E-06
TE2G20130,190.8828541,0.83715203,0.165864662,5.047199444,4.48E-07,1.03E-06
TE4G28390,84.17660909,-1.298845151,0.257365615,-5.046692633,4.50E-07,1.04E-06
TE1G05190,121.2936741,-1.024883046,0.203231474,-5.042934672,4.58E-07,1.06E-06
TE2G17500,880.8910355,-0.450895347,0.089433964,-5.041656735,4.62E-07,1.06E-06
TE4G23730,231.4783642,-0.798081237,0.158302034,-5.041509666,4.62E-07,1.06E-06
TE4G02510,86.92397946,-1.223475667,0.242952989,-5.035853519,4.76E-07,1.10E-06
TE2G06460,1127.411506,-0.452312107,0.089836941,-5.034811968,4.78E-07,1.10E-06
TE1G14380,1744.57431,0.402768519,0.080021736,5.033238941,4.82E-07,1.11E-06
TE4G00440,4266.183628,-0.294209711,0.05845657,-5.032962294,4.83E-07,1.11E-06
TE1G52340,31.64032346,2.20551875,0.438335458,5.031577321,4.86E-07,1.12E-06
TE3G12340,659.2381486,0.665664187,0.132307796,5.031178858,4.87E-07,1.12E-06
TE2G10000,3928.267252,0.375853902,0.074718947,5.030235562,4.90E-07,1.13E-06
TE3G24630,129.856935,-1.14700281,0.228230666,-5.025629674,5.02E-07,1.15E-06
TE1G46230,1434.224897,0.376988543,0.075024924,5.02484405,5.04E-07,1.16E-06
TE1G52980,9.717343544,-6.744387953,1.342261328,-5.024645957,5.04E-07,1.16E-06
TE1G40630,1710.429901,0.354578018,0.070581159,5.02369221,5.07E-07,1.17E-06
TE2G40270,43.3368422,-1.809144609,0.360132056,-5.023558932,5.07E-07,1.17E-06
TE1G51210,45.07396889,-1.757428784,0.350017344,-5.020976281,5.14E-07,1.18E-06
TE1G23810,427.0154164,0.639732776,0.127423922,5.02050767,5.15E-07,1.18E-06
TE3G24300,33.4971411,2.331966769,0.464561273,5.019718396,5.17E-07,1.19E-06
TE2G26420,26.2133791,2.458072555,0.489731071,5.01922933,5.19E-07,1.19E-06
TE1G38890,877.7113739,-0.432771092,0.086232539,-5.018651844,5.20E-07,1.19E-06
TE2G14170,1406.148472,-0.363396248,0.072422776,-5.017706668,5.23E-07,1.20E-06
TE3G16080,154.5815413,-0.955953879,0.190622861,-5.014896305,5.31E-07,1.22E-06
TE1G11860,6202.986132,-0.287594302,0.057367824,-5.01316387,5.35E-07,1.23E-06
TE3G01020,16.95937425,-5.671053247,1.13133366,-5.012715035,5.37E-07,1.23E-06
TE1G32100,42.92719779,1.826144253,0.364365028,5.011853805,5.39E-07,1.24E-06
TE1G23120,337.626588,-0.66988382,0.133740363,-5.008838073,5.48E-07,1.26E-06
TE3G00400,14.96956596,4.421506868,0.882822583,5.008375355,5.49E-07,1.26E-06
TE2G30800,946.1373206,0.519046168,0.10365208,5.007580825,5.51E-07,1.26E-06
TE2G12120,378.8238774,0.603203945,0.120498153,5.005918601,5.56E-07,1.27E-06
TE2G22590,38.02966785,2.073108988,0.414157878,5.005600763,5.57E-07,1.28E-06
TE1G36350,346.2046491,0.647790187,0.129418059,5.005407991,5.57E-07,1.28E-06
TE3G16820,20.24440624,3.228988757,0.645234714,5.004363044,5.60E-07,1.28E-06
TE1G24510,43.38083684,-1.967923687,0.393260926,-5.004117007,5.61E-07,1.29E-06
TE2G16600,37.24549284,1.974506766,0.394687863,5.002704546,5.65E-07,1.29E-06
TE4G27210,382.4149206,-0.617529938,0.123530515,-4.99900723,5.76E-07,1.32E-06
TE1G22760,92.63986135,1.203414156,0.240821573,4.997119406,5.82E-07,1.33E-06
TE4G07310,77.00959471,1.421538756,0.284587038,4.99509312,5.88E-07,1.35E-06
TE4G17830,322.2542605,-0.714761918,0.143098926,-4.994879674,5.89E-07,1.35E-06
TE1G07820,157.3513171,-1.045389198,0.209300608,-4.994678263,5.89E-07,1.35E-06
TE1G16120,752.1635361,-0.516578176,0.103462537,-4.992900718,5.95E-07,1.36E-06
TE1G32900,9.444063492,-6.705875438,1.343370532,-4.991828599,5.98E-07,1.37E-06
TE4G11940,123.0136021,-1.021832573,0.204757218,-4.990459347,6.02E-07,1.38E-06
TE3G36150,1075.987312,-0.431220438,0.086428731,-4.989318182,6.06E-07,1.39E-06
TE1G23020,2427.409452,-0.338421733,0.067870385,-4.986294577,6.15E-07,1.41E-06
TE4G15270,21.74635962,-2.67722649,0.537139262,-4.98423161,6.22E-07,1.42E-06
TE1G41710,71.22369422,1.320159338,0.264886079,4.983875873,6.23E-07,1.42E-06
TE2G38250,351.357509,-0.632125346,0.126845571,-4.983424641,6.25E-07,1.43E-06
TE3G33260,1488.103622,-0.420679446,0.084467278,-4.980383582,6.35E-07,1.45E-06
TE1G15400,62.11670003,1.41674681,0.28459099,4.978185744,6.42E-07,1.47E-06
TE4G00980,86.85010197,1.266351356,0.254609408,4.973702144,6.57E-07,1.50E-06
TE3G29000,2072.43153,0.417332621,0.08391405,4.973334246,6.58E-07,1.50E-06
TE4G10250,917.9134748,-0.440505656,0.088622356,-4.970592946,6.67E-07,1.52E-06
TE1G34370,166.3836621,0.913707186,0.183877162,4.9691173,6.73E-07,1.54E-06
TE2G03320,27.17370298,2.290605342,0.461133358,4.967338198,6.79E-07,1.55E-06
TE3G32730,20.03678767,2.933318705,0.590568527,4.96694045,6.80E-07,1.55E-06
TE4G22150,129.5320028,-1.077182498,0.216886126,-4.966580923,6.81E-07,1.55E-06
TE4G09000,29.4750756,2.457699921,0.494850591,4.966549436,6.82E-07,1.55E-06
TE2G21290,9.308098159,-6.684180593,1.345840597,-4.966547011,6.82E-07,1.55E-06
